CASE_STATUS,DECISION_ELAPSED_DAYS,EMPLOYER_POSTAL_CODE,EMPLOYER_STATE,EMPLOYER_NUM_EMPLOYEES,WAGE_OFFER_FROM_9089,COUNTRY_OF_CITIZENSHIP,CLASS_OF_ADMISSION,FOREIGN_WORKER_INFO_EDUCATION,CASE_RECEIVED_DATE_MONTH,EMPLOYER_STATES,ZIP_CODE
Certified,162,10017,NEW YORK,980,99258,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,10017
Denied,278,10017,NY,35,75280,PHILIPPINES,H-1B,Master's,2,NEW YORK,10017
Certified,58,10017,NY,16,146100,PHILIPPINES,H-1B,Bachelor's,5,NEW YORK,10017
Certified,137,10017,NY,30000,107120,PHILIPPINES,H-1B,Bachelor's,5,NEW YORK,10017
Certified,132,10017,NY,30000,105706,PHILIPPINES,L-1,Bachelor's,12,NEW YORK,10017
Certified,259,10017,NY,14,177975,PHILIPPINES,H-1B,Master's,10,NEW YORK,10017
Certified,88,10017,NY,2380,97279,PHILIPPINES,L-1,Bachelor's,4,NEW YORK,10017
Certified,217,10016,NEW YORK,500,134638,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,10016
Certified,568,10016,NEW YORK,62,90000,PHILIPPINES,H-1B,None,9,NEW YORK,10016
Denied,55,10016,NEW YORK,8,66019,PHILIPPINES,H-1B1,None,12,NEW YORK,10016
Denied,557,10016,NEW YORK,250,58594,PHILIPPINES,B-2,Bachelor's,1,NEW YORK,10016
Certified,140,10016,NY,15,53061,PHILIPPINES,H-1B1,Bachelor's,5,NEW YORK,10016
Certified,64,10016,NY,116,53000,PHILIPPINES,H-1B,Bachelor's,6,NEW YORK,10016
Certified,171,10014,NY,1,26728,PHILIPPINES,F-1,Bachelor's,2,NEW YORK,10014
Certified,118,10013,NY,4554,100000,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,10013
Certified,114,10013,NY,90,99466,PHILIPPINES,L-1,Bachelor's,3,NEW YORK,10013
Certified,179,10013,NY,1673,96000,PHILIPPINES,L-1,Bachelor's,3,NEW YORK,10013
Certified,353,10011,NY,950,126630,PHILIPPINES,H-1B,Bachelor's,5,NEW YORK,10011
Denied,2077,10011,NY,2,32198,PHILIPPINES,B-2,High School,7,NEW YORK,10011
Certified,44,10011,NY,4700,113693,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,10011
Certified,49,10011,NY,4700,107973,PHILIPPINES,L-1,Bachelor's,2,NEW YORK,10011
Certified,50,10011,NY,4700,113693,PHILIPPINES,Not in USA,Bachelor's,2,NEW YORK,10011
Certified,109,10011,NY,1,26957,PHILIPPINES,G-1,None,6,NEW YORK,10011
Certified,83,10011,NY,5588,87000,PHILIPPINES,H-1B,Bachelor's,6,NEW YORK,10011
Certified,127,10011,NY,5588,109013,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,10011
Certified,119,10011,NY,5588,103000,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,10011
Certified,183,10010,NEW YORK,65,100755,PHILIPPINES,B-2,Bachelor's,12,NEW YORK,10010
Certified,203,10010,NEW YORK,65,100755,PHILIPPINES,B-2,Bachelor's,12,NEW YORK,10010
Certified,189,10010,NEW YORK,46000,95000,PHILIPPINES,H-1B,Master's,3,NEW YORK,10010
Certified,669,10010,NEW YORK,128,82701,PHILIPPINES,H-1B,None,8,NEW YORK,10010
Certified,143,10010,NY,12,105622,PHILIPPINES,H-4,Bachelor's,11,NEW YORK,10010
Certified,103,10010,NY,45800,125000,PHILIPPINES,H-1B,Bachelor's,3,NEW YORK,10010
Certified,105,10010,NY,42400,131830,PHILIPPINES,H-1B,Master's,4,NEW YORK,10010
Certified,56,10010,NY,55,74984,PHILIPPINES,B-2,Bachelor's,2,NEW YORK,10010
Certified,73,10010,NY,22,117000,PHILIPPINES,B-2,Bachelor's,2,NEW YORK,10010
Denied,414,10010,NY,30,95514,PHILIPPINES,B-2,Master's,2,NEW YORK,10010
Certified,135,10010,NY,70,98488,PHILIPPINES,F-1,Master's,12,NEW YORK,10010
Certified,161,10010,NY,30,46987,PHILIPPINES,F-1,Master's,12,NEW YORK,10010
Certified,128,10010,NY,70,65874,PHILIPPINES,F-1,Master's,1,NEW YORK,10010
Certified,112,10010,NY,104,85530,PHILIPPINES,F-1,Master's,3,NEW YORK,10010
Denied,198,10010,NY,104,46987,PHILIPPINES,B-2,Bachelor's,2,NEW YORK,10010
Certified,547,10007,NEW YORK,391,94890,PHILIPPINES,H-1B,Master's,10,NEW YORK,10007
Certified,107,10007,NY,9,111700,PHILIPPINES,B-1,Bachelor's,2,NEW YORK,10007
Certified,139,10007,NY,227,70000,PHILIPPINES,H-1B,Master's,11,NEW YORK,10007
Certified,92,10007,NY,38,21112,PHILIPPINES,F-1,None,6,NEW YORK,10007
Certified,191,10005,NEW YORK,78000,115000,PHILIPPINES,H-1B,Bachelor's,9,NEW YORK,10005
Certified,170,10005,NEW YORK,625,115000,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,10005
Certified,544,10005,NEW YORK,18,112154,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,10005
Certified,211,10005,NEW YORK,5385,182957,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,10005
Certified,149,10005,NY,100000,84700,PHILIPPINES,L-1,Master's,11,NEW YORK,10005
Certified,172,10005,NY,100000,115000,PHILIPPINES,L-1,Bachelor's,10,NEW YORK,10005
Certified,136,10005,NY,1037,117500,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,10005
Certified,127,10005,NY,100000,107266,PHILIPPINES,H-1B,Master's,1,NEW YORK,10005
Certified,58,10005,NY,100000,135000,PHILIPPINES,L-1,Bachelor's,6,NEW YORK,10005
Denied,2106,10004,NY,7,59426,PHILIPPINES,B-2,Bachelor's,7,NEW YORK,10004
Denied,383,10003,NY,2,36774,PHILIPPINES,B-2,High School,10,NEW YORK,10003
Denied,205,10001,NEW YORK,30,76943,PHILIPPINES,B-2,Master's,3,NEW YORK,10001
Denied,159,10001,NEW YORK,12,142000,PHILIPPINES,H-1B,Bachelor's,7,NEW YORK,10001
Denied,385,10001,NY,30,76943,PHILIPPINES,B-2,Master's,3,NEW YORK,10001
Denied,2010,10001,NY,5,35568,PHILIPPINES,B-2,None,2,NEW YORK,10001
Certified,104,10001,NY,555,85530,PHILIPPINES,H-1B,Bachelor's,3,NEW YORK,10001
Denied,2185,08901,NJ,20,65312,PHILIPPINES,H-1B,Bachelor's,5,NEW JERSEY,08901
Certified,100,08873,NJ,1,116709,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,08873
Certified,100,08873,NJ,4,116709,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,08873
Certified,241,08873,NJ,5,70762,PHILIPPINES,H-1B1,Associate's,1,NEW JERSEY,08873
Certified,120,08873,NJ,250,42016,PHILIPPINES,B-1,Bachelor's,5,NEW JERSEY,08873
Denied,119,08873,NJ,328,49858,PHILIPPINES,F-1,Associate's,2,NEW JERSEY,08873
Certified,232,08854,NJ,2,46987,PHILIPPINES,Not in USA,Bachelor's,11,NEW JERSEY,08854
Certified,246,08852,NJ,5000,50000,PHILIPPINES,L-1,Bachelor's,8,NEW JERSEY,08852
Certified,102,08844,NJ,300,23192,PHILIPPINES,B-2,High School,2,NEW JERSEY,08844
Certified,103,08844,NJ,300,23192,PHILIPPINES,Not in USA,High School,3,NEW JERSEY,08844
Certified,52,08844,NJ,300,22381,PHILIPPINES,Not in USA,High School,4,NEW JERSEY,08844
Certified,80,08844,NJ,300,22381,PHILIPPINES,Not in USA,High School,4,NEW JERSEY,08844
Certified,91,08844,NJ,300,22381,PHILIPPINES,Not in USA,High School,4,NEW JERSEY,08844
Certified,118,08844,NJ,300,22797,PHILIPPINES,Not in USA,High School,2,NEW JERSEY,08844
Certified,96,08844,NJ,300,22797,PHILIPPINES,Not in USA,High School,3,NEW JERSEY,08844
Certified,113,08844,NJ,300,22797,PHILIPPINES,Not in USA,High School,3,NEW JERSEY,08844
Certified,65,08837,NJ,615,99590,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,08837
Certified,80,08837,NJ,615,91562,PHILIPPINES,H-1B,Bachelor's,5,NEW JERSEY,08837
Certified,92,08830,NJ,25000,82080,PHILIPPINES,L-1,Bachelor's,5,NEW JERSEY,08830
Certified,92,08830,NJ,25000,82080,PHILIPPINES,L-1,Bachelor's,5,NEW JERSEY,08830
Certified,100,08830,NJ,1466,107266,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,08830
Certified,198,08830,NJ,615,75504,PHILIPPINES,L-1,Bachelor's,2,NEW JERSEY,08830
Certified,123,08822,NJ,70,25000,PHILIPPINES,Not in USA,High School,3,NEW JERSEY,08822
Certified,137,08822,NJ,70,25000,PHILIPPINES,Not in USA,High School,3,NEW JERSEY,08822
Certified,151,08822,NJ,70,25000,PHILIPPINES,Not in USA,High School,3,NEW JERSEY,08822
Certified,151,08822,NJ,70,25000,PHILIPPINES,Not in USA,High School,3,NEW JERSEY,08822
Certified,151,08822,NJ,70,25000,PHILIPPINES,Not in USA,High School,3,NEW JERSEY,08822
Certified,151,08822,NJ,70,25000,PHILIPPINES,Not in USA,High School,3,NEW JERSEY,08822
Denied,420,08822,NJ,70,25000,PHILIPPINES,Not in USA,High School,3,NEW JERSEY,08822
Certified,187,08817,NEW JERSEY,202,88500,PHILIPPINES,H-1B,Bachelor's,1,NEW JERSEY,08817
Certified,208,08817,NEW JERSEY,182,92810,PHILIPPINES,H-1B,Bachelor's,1,NEW JERSEY,08817
Certified,126,08817,NJ,208,86500,PHILIPPINES,H-1B,Bachelor's,12,NEW JERSEY,08817
Denied,391,08817,NJ,69,94000,PHILIPPINES,H-1B,Bachelor's,5,NEW JERSEY,08817
Certified,110,08817,NJ,224,69555,PHILIPPINES,H-1B,Master's,3,NEW JERSEY,08817
Certified,59,08817,NJ,200,86500,PHILIPPINES,H-1B,Bachelor's,7,NEW JERSEY,08817
Certified,67,08817,NJ,200,86500,PHILIPPINES,H-1B,Bachelor's,7,NEW JERSEY,08817
Denied,216,08817,NJ,49,104000,PHILIPPINES,H-1B,Bachelor's,4,NEW JERSEY,08817
Certified,65,08817,NJ,195,96000,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,08817
Certified,68,08817,NJ,195,96000,PHILIPPINES,H-1B,Bachelor's,4,NEW JERSEY,08817
Certified,87,08817,NJ,192,96000,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,08817
Certified,132,08817,NJ,323,74235,PHILIPPINES,H-1B,Other,12,NEW JERSEY,08817
Certified,111,08817,NJ,181,107500,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,08817
Certified,93,08817,NJ,170,107500,PHILIPPINES,H-1B,Bachelor's,4,NEW JERSEY,08817
Certified,58,08817,NJ,168,115000,PHILIPPINES,H-1B,Bachelor's,8,NEW JERSEY,08817
Certified,119,08816,NJ,300,139360,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,08816
Certified,177,08807,NEW JERSEY,200,21237,PHILIPPINES,Not in USA,High School,10,NEW JERSEY,08807
Denied,539,08807,NEW JERSEY,300,21528,PHILIPPINES,Not in USA,High School,5,NEW JERSEY,08807
Denied,264,08807,NJ,300,32323,PHILIPPINES,Not in USA,High School,9,NEW JERSEY,08807
Certified,215,08807,NJ,204,20717,PHILIPPINES,Not in USA,High School,2,NEW JERSEY,08807
Denied,350,08807,NJ,300,23192,PHILIPPINES,H-2B,High School,11,NEW JERSEY,08807
Certified,210,08701,NEW JERSEY,925,72800,PHILIPPINES,H-1B,Bachelor's,1,NEW JERSEY,08701
Certified,210,08701,NEW JERSEY,925,67912,PHILIPPINES,H-1B,Bachelor's,1,NEW JERSEY,08701
Certified,212,08701,NEW JERSEY,925,76960,PHILIPPINES,H-1B,Bachelor's,1,NEW JERSEY,08701
Certified,225,08701,NEW JERSEY,926,78499.2,PHILIPPINES,H-1B,Bachelor's,1,NEW JERSEY,08701
Certified,123,08701,NJ,925,72800,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,08701
Certified,470,08701,NJ,925,72800,PHILIPPINES,H-1B,Bachelor's,4,NEW JERSEY,08701
Certified,92,08701,NJ,925,72800,PHILIPPINES,H-1B,Bachelor's,5,NEW JERSEY,08701
Certified,107,08701,NJ,925,73112,PHILIPPINES,H-1B,Bachelor's,5,NEW JERSEY,08701
Certified,64,08701,NJ,925,72800,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,08701
Certified,62,08701,NJ,925,80122,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,08701
Certified,65,08701,NJ,925,72800,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,08701
Certified,74,08701,NJ,925,87360,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,08701
Certified,190,08690,NEW JERSEY,140,21798,PHILIPPINES,B-2,High School,3,NEW JERSEY,08690
Certified,478,08629,NEW JERSEY,100,21778,PHILIPPINES,B-2,High School,4,NEW JERSEY,08629
Certified,56,08540,NJ,10,160000,PHILIPPINES,H-1B,Master's,2,NEW JERSEY,08540
Certified,511,08536,NEW JERSEY,37200,110000,PHILIPPINES,H-1B,Master's,1,NEW JERSEY,08536
Certified,145,08536,NJ,1500,58183,PHILIPPINES,B-2,Bachelor's,12,NEW JERSEY,08536
Certified,108,08520,NJ,54,64000,PHILIPPINES,H-1B,None,2,NEW JERSEY,08520
Certified,440,08512,NEW JERSEY,643,44304,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,08512
Certified,491,08512,NEW JERSEY,643,99362,PHILIPPINES,H-1B,Associate's,4,NEW JERSEY,08512
Certified,440,08512,NEW JERSEY,643,44304,PHILIPPINES,H-1B,None,6,NEW JERSEY,08512
Certified,441,08512,NEW JERSEY,643,44304,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,08512
Certified,88,08512,NJ,1350,32011,PHILIPPINES,H-1B,None,4,NEW JERSEY,08512
Certified,89,08512,NJ,1350,32011,PHILIPPINES,H-1B,None,4,NEW JERSEY,08512
Denied,191,08512,NJ,1350,32011,PHILIPPINES,Not in USA,None,3,NEW JERSEY,08512
Certified,138,08086,NJ,114,63814,PHILIPPINES,B-2,Bachelor's,12,NEW JERSEY,08086
Denied,267,08012,NJ,20,53955,PHILIPPINES,B-2,Bachelor's,6,NEW JERSEY,08012
Denied,188,07974,NJ,1,18554,PHILIPPINES,F-1,None,11,NEW JERSEY,07974
Certified,138,07974,NJ,1,18533,PHILIPPINES,F-1,High School,12,NEW JERSEY,07974
Certified,84,07950,NJ,2,108139,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,07950
Certified,454,07940,NEW JERSEY,41000,63981,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,07940
Certified,454,07940,NEW JERSEY,41000,63981,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,07940
Certified,206,07940,NEW JERSEY,42000,65832,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,07940
Certified,199,07940,NEW JERSEY,41000,65832,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,07940
Certified,197,07940,NEW JERSEY,41000,65832,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,07940
Certified,208,07940,NEW JERSEY,41000,65832,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,07940
Certified,563,07940,NEW JERSEY,42000,66373,PHILIPPINES,H-1B,Bachelor's,11,NEW JERSEY,07940
Certified,193,07940,NEW JERSEY,41000,65832,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,07940
Certified,200,07940,NEW JERSEY,41000,65832,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,07940
Certified,454,07940,NEW JERSEY,41000,63981,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,07940
Certified,197,07940,NEW JERSEY,41000,65832,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,07940
Certified,206,07940,NEW JERSEY,41000,65832,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,07940
Denied,959,07940,NJ,4200,69472,PHILIPPINES,H-1B,Bachelor's,11,NEW JERSEY,07940
Certified,94,07940,NJ,45000,65624,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,07940
Certified,95,07940,NJ,45000,65624,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,07940
Certified,93,07940,NJ,45000,64210,PHILIPPINES,H-1B,Bachelor's,5,NEW JERSEY,07940
Denied,269,07936,NJ,4,32157,PHILIPPINES,O-1,High School,7,NEW JERSEY,07936
Certified,497,07924,NEW JERSEY,0,22797,PHILIPPINES,B-2,None,3,NEW JERSEY,07924
Certified,149,07866,NJ,48,129003,PHILIPPINES,L-1,Bachelor's,12,NEW JERSEY,07866
Certified,114,07801,NJ,1,23234,PHILIPPINES,H-4,None,3,NEW JERSEY,07801
Certified,89,07663,NJ,18,113700,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,07663
Certified,200,07652,NEW JERSEY,10,65000,PHILIPPINES,H-1B,Master's,3,NEW JERSEY,07652
Certified,141,07632,NJ,7,23982,PHILIPPINES,H-1B,Bachelor's,11,NEW JERSEY,07632
Certified,115,07621,NJ,40,19198,PHILIPPINES,B-2,High School,3,NEW JERSEY,07621
Certified,2060,07604,NJ,20,77334,PHILIPPINES,B-2,Bachelor's,1,NEW JERSEY,07604
Certified,111,07601,NJ,152,65520,PHILIPPINES,H-1B,Master's,6,NEW JERSEY,07601
Certified,51,07601,NJ,15,133016,PHILIPPINES,B-2,Bachelor's,7,NEW JERSEY,07601
Certified,157,07470,NEW JERSEY,112,55411,PHILIPPINES,H-1B,Bachelor's,11,NEW JERSEY,07470
Denied,273,07470,NJ,39,69430,PHILIPPINES,H-1B,Doctorate,8,NEW JERSEY,07470
Certified,127,07438,NJ,10,45906,PHILIPPINES,H-1B,Master's,1,NEW JERSEY,07438
Certified,94,07436,NJ,2174,121430,PHILIPPINES,H-1B,Bachelor's,4,NEW JERSEY,07436
Certified,68,07311,NJ,5800,66500,PHILIPPINES,L-1,Bachelor's,4,NEW JERSEY,07311
Denied,129,07305,NJ,3,29723,PHILIPPINES,M-1,High School,12,NEW JERSEY,07305
Certified,593,07304,NEW JERSEY,59,52600,PHILIPPINES,H-1B,Master's,8,NEW JERSEY,07304
Certified,207,07304,NJ,5,21216,PHILIPPINES,B-1,High School,3,NEW JERSEY,07304
Certified,148,07302,NJ,48000,115000,PHILIPPINES,G-4,Bachelor's,3,NEW JERSEY,07302
Certified,64,07207,NJ,21700,120000,PHILIPPINES,O-1,Other,4,NEW JERSEY,07207
Certified,72,07205,NJ,135,36275,PHILIPPINES,F-1,Bachelor's,6,NEW JERSEY,07205
Certified,209,07203,NEW JERSEY,5,70762,PHILIPPINES,B-2,Bachelor's,2,NEW JERSEY,07203
Denied,197,07109,NEW JERSEY,53,90000,PHILIPPINES,H-1B,Bachelor's,1,NEW JERSEY,07109
Denied,479,07109,NEW JERSEY,27,90000,PHILIPPINES,G-1,Bachelor's,4,NEW JERSEY,07109
Denied,116,07104,NJ,130,44658,PHILIPPINES,H-4,High School,10,NEW JERSEY,07104
Certified,212,07104,NJ,130,44928,PHILIPPINES,H-4,High School,2,NEW JERSEY,07104
Certified,139,07103,NJ,12,54600,PHILIPPINES,B-2,Bachelor's,12,NEW JERSEY,07103
Certified,176,07102,NEW JERSEY,117300,125258,PHILIPPINES,H-1B,Master's,3,NEW JERSEY,07102
Denied,450,07096,NEW JERSEY,120,105789,PHILIPPINES,H-1B,Master's,6,NEW JERSEY,07096
Certified,196,07094,NEW JERSEY,31000,139930,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,07094
Certified,197,07094,NEW JERSEY,31000,118070,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,07094
Certified,480,07094,NEW JERSEY,8,64688,PHILIPPINES,H-1B,Bachelor's,3,NEW JERSEY,07094
Certified,188,07094,NEW JERSEY,31000,118070,PHILIPPINES,L-1,Bachelor's,1,NEW JERSEY,07094
Certified,201,07094,NEW JERSEY,31000,117500,PHILIPPINES,H-1B,Master's,2,NEW JERSEY,07094
Certified,180,07094,NJ,31000,96910,PHILIPPINES,H-1B,Bachelor's,1,NEW JERSEY,07094
Certified,78,07094,NJ,31000,90730,PHILIPPINES,L-1,Bachelor's,6,NEW JERSEY,07094
Certified,81,07094,NJ,31000,142000,PHILIPPINES,H-1B,Master's,6,NEW JERSEY,07094
Certified,78,07094,NJ,31000,79269,PHILIPPINES,L-1,Bachelor's,7,NEW JERSEY,07094
Certified,70,07094,NJ,31000,80891,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,07094
Certified,133,07094,NJ,40000,120000,PHILIPPINES,H-1B,Bachelor's,11,NEW JERSEY,07094
Certified,134,07094,NJ,40000,100855,PHILIPPINES,H-1B,Master's,11,NEW JERSEY,07094
Certified,139,07094,NJ,40000,124990,PHILIPPINES,L-1,Bachelor's,12,NEW JERSEY,07094
Certified,138,07094,NJ,40000,94810,PHILIPPINES,L-1,Bachelor's,12,NEW JERSEY,07094
Certified,140,07094,NJ,40000,94810,PHILIPPINES,H-1B,Bachelor's,12,NEW JERSEY,07094
Certified,109,07094,NJ,40000,148105,PHILIPPINES,H-1B,Master's,4,NEW JERSEY,07094
Certified,89,07094,NJ,40000,111530,PHILIPPINES,L-1,Bachelor's,5,NEW JERSEY,07094
Certified,552,07081,NEW JERSEY,26,70000,PHILIPPINES,H-1B,Bachelor's,10,NEW JERSEY,07081
Denied,475,07080,NEW JERSEY,130,48048,PHILIPPINES,H-2B,Associate's,5,NEW JERSEY,07080
Certified,101,07080,NJ,148,83000,PHILIPPINES,A1/A2,Bachelor's,3,NEW JERSEY,07080
Certified,84,07078,NJ,70000,75442,PHILIPPINES,L-1,Bachelor's,4,NEW JERSEY,07078
Certified,70,07078,NJ,70000,88088,PHILIPPINES,H-1B,Bachelor's,5,NEW JERSEY,07078
Certified,90,07078,NJ,70000,75442,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,07078
Certified,118,07078,NJ,77000,124946,PHILIPPINES,L-1,Bachelor's,2,NEW JERSEY,07078
Certified,145,07078,NJ,77000,124946,PHILIPPINES,L-1,Bachelor's,2,NEW JERSEY,07078
Certified,108,07071,NJ,23000,95890,PHILIPPINES,L-1,Bachelor's,1,NEW JERSEY,07071
Certified,59,07071,NJ,10,140462,PHILIPPINES,B-2,Bachelor's,7,NEW JERSEY,07071
Certified,78,07070,NJ,5000,46200,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,07070
Certified,684,07067,NEW JERSEY,1,43000,PHILIPPINES,C-1,High School,11,NEW JERSEY,07067
Certified,495,07062,NEW JERSEY,10,32386,PHILIPPINES,B-2,Bachelor's,3,NEW JERSEY,07062
Denied,1259,07058,NJ,25,68000,PHILIPPINES,H-1B,Bachelor's,2,NEW JERSEY,07058
Certified,266,07058,NJ,27,102000,PHILIPPINES,H-1B,Bachelor's,8,NEW JERSEY,07058
Certified,63,07054,NJ,3264,115794,PHILIPPINES,H-1B,Other,4,NEW JERSEY,07054
Certified,119,07047,NJ,43,61839,PHILIPPINES,H-1B,Master's,1,NEW JERSEY,07047
Certified,477,07042,NEW JERSEY,1,24960,PHILIPPINES,B-1,Bachelor's,3,NEW JERSEY,07042
Certified,83,07042,NJ,12,94702,PHILIPPINES,H-1B,Bachelor's,6,NEW JERSEY,07042
Certified,157,07032,NJ,1,20862,PHILIPPINES,C-1,None,11,NEW JERSEY,07032
Denied,747,07030,NJ,26,96096,PHILIPPINES,B-2,Bachelor's,10,NEW JERSEY,07030
Certified,59,07030,NJ,1,19906,PHILIPPINES,B-1,None,4,NEW JERSEY,07030
Certified,64,07030,NJ,2,28059,PHILIPPINES,B-1,High School,7,NEW JERSEY,07030
Certified,211,07003,NJ,15,57813,PHILIPPINES,H-1B,Master's,10,NEW JERSEY,07003
Certified,154,06851,CT,1500,86050,PHILIPPINES,H-1B,Bachelor's,11,CONNECTICUT,06851
Denied,71,06840,CT,2,19094,PHILIPPINES,B-1,High School,5,CONNECTICUT,06840
Denied,204,06831,CT,1,25501,PHILIPPINES,H-4,Associate's,1,CONNECTICUT,06831
Certified,217,06831,CT,0,24170,PHILIPPINES,B-2,High School,1,CONNECTICUT,06831
Denied,2040,06830,CT,0,17971,PHILIPPINES,A-3,None,2,CONNECTICUT,06830
Certified,61,06824,CT,161,125923,PHILIPPINES,F-1,Master's,3,CONNECTICUT,06824
Certified,135,06762,CT,1056,70000,PHILIPPINES,H-1B,Bachelor's,12,CONNECTICUT,06762
Certified,80,06762,CT,850,77267.04,PHILIPPINES,L-1,Master's,5,CONNECTICUT,06762
Certified,122,06513,CT,1670,62000,PHILIPPINES,H-1B,Master's,2,CONNECTICUT,06513
Certified,169,06484,CONNECTICUT,1090,70970,PHILIPPINES,H-1B,Bachelor's,11,CONNECTICUT,06484
Certified,137,06484,CT,1553,58499,PHILIPPINES,H-1B,Bachelor's,12,CONNECTICUT,06484
Certified,78,06470,CT,250,98717,PHILIPPINES,H-1B,Bachelor's,6,CONNECTICUT,06470
Certified,73,06105,CT,846,200000,PHILIPPINES,H-1B,Other,6,CONNECTICUT,06105
Certified,77,06105,CT,846,200000,PHILIPPINES,H-1B,Other,6,CONNECTICUT,06105
Certified,119,06010,CT,205,204000,PHILIPPINES,H-1B,Other,2,CONNECTICUT,06010
Certified,79,06002,CT,30,240000,PHILIPPINES,H-1B,Other,5,CONNECTICUT,06002
Denied,106,05701,VT,352,81515,PHILIPPINES,B-2,Bachelor's,1,VERMONT,05701
Certified,214,05468,VERMONT,502,81840,PHILIPPINES,H-1B,Bachelor's,2,VERMONT,05468
Certified,154,05405,VT,3500,127500,PHILIPPINES,H-1B,Doctorate,11,VERMONT,05405
Denied,89,04106,ME,60,78062,PHILIPPINES,H-1B,Bachelor's,2,MAINE,04106
Certified,150,04106,ME,60,117000,PHILIPPINES,H-1B,Bachelor's,11,MAINE,04106
Certified,201,04102,MAINE,68,81765,PHILIPPINES,H-1B,Bachelor's,3,MAINE,04102
Certified,193,04102,MAINE,70,81765,PHILIPPINES,H-1B,Bachelor's,3,MAINE,04102
Certified,201,04102,MAINE,70,81765,PHILIPPINES,H-1B,Bachelor's,3,MAINE,04102
Certified,198,04102,MAINE,70,81765,PHILIPPINES,H-1B,Bachelor's,3,MAINE,04102
Certified,63,03801,NH,148,110000,PHILIPPINES,H-1B,Bachelor's,6,NEW HAMPSHIRE,03801
Certified,448,03785,NEW HAMPSHIRE,225,54122,PHILIPPINES,H-1B,Bachelor's,6,NEW HAMPSHIRE,03785
Certified,449,03785,NEW HAMPSHIRE,225,54122,PHILIPPINES,H-1B,Bachelor's,6,NEW HAMPSHIRE,03785
Certified,449,03785,NEW HAMPSHIRE,225,54122,PHILIPPINES,H-1B,Bachelor's,6,NEW HAMPSHIRE,03785
Certified,232,03246,NH,1,17410,PHILIPPINES,B-2,None,1,NEW HAMPSHIRE,03246
Certified,126,03106,NH,9898,80267,PHILIPPINES,H-1B,Bachelor's,1,NEW HAMPSHIRE,03106
Certified,174,03103,NEW HAMPSHIRE,3500,185000,PHILIPPINES,H-1B,Other,11,NEW HAMPSHIRE,03103
Certified,77,02919,RI,33,240000,PHILIPPINES,H-1B,Other,6,RHODE ISLAND,02919
Denied,1808,02903,RI,122,53685,PHILIPPINES,H-1B,Bachelor's,11,RHODE ISLAND,02903
Certified,107,02895,RI,217000,81952,PHILIPPINES,H-1B,Bachelor's,3,RHODE ISLAND,02895
Certified,84,02895,RI,243000,92435,PHILIPPINES,H-1B,Bachelor's,2,RHODE ISLAND,02895
